id,EAP,HPL,MWS
id22757,0.25157875,0.17363107,0.57479024
id26703,0.54887015,0.032633938,0.41849595
id14370,0.7927432,0.017129952,0.1901269
id23452,0.43067074,0.013046912,0.5562824
id05560,0.5951214,0.35992378,0.044954855
id25124,0.11733858,0.28354773,0.59911376
id27653,0.018005352,0.883671,0.09832369
id16395,0.043282997,0.9219921,0.034724925
id21719,0.88046384,0.035871357,0.083664864
id00213,0.27998745,0.6812249,0.038787678
id27954,0.875208,0.01485021,0.109941766
id05222,0.46880102,0.47702956,0.054169476
id18821,0.9635972,0.018382283,0.018020574
id11644,0.5397333,0.04084462,0.4194221
id09178,0.2603714,0.29555073,0.4440779
id12321,0.57574487,0.21283492,0.21142024
id19729,0.8871448,0.07194577,0.040909443
id07205,0.5419364,0.038128063,0.41993558
id25694,0.2360622,0.39809632,0.3658415
id01725,0.6045351,0.0881615,0.30730343
id01305,0.8277321,0.046296827,0.12597117
id21405,0.9293578,0.014784231,0.055857953
id09502,0.0003184876,1.9670008e-05,0.9996619
id22154,0.037841465,0.84971106,0.11244749
id23254,0.07293988,0.20471582,0.7223443
id24213,0.31864488,0.16956076,0.5117944
id11347,0.39871255,0.56141686,0.039870664
id20369,0.17101154,0.021143507,0.807845
id22721,0.12159122,0.75356436,0.12484445
id14126,0.11693218,0.83139485,0.051673017
id12714,0.001365563,0.9973555,0.0012788966
id05101,0.002541504,0.98265445,0.014804082
id22611,0.716481,0.25310478,0.030414246
id17626,0.4368713,0.3498851,0.21324363
id16676,0.15223464,0.12737766,0.72038776
id04553,0.35875106,0.06271328,0.5785357
id17575,0.034264117,0.7337831,0.2319527
id06530,0.9368731,0.048787206,0.01433976
id07481,0.7316406,0.2517475,0.016611965
id10218,0.91301215,0.02700771,0.059980225
id01976,0.060229957,0.8690609,0.070709154
id07110,0.7388715,0.12185085,0.13927767
id27701,0.4077434,0.5806663,0.011590293
id22254,0.04318158,0.94745994,0.009358488
id21894,0.8614929,0.054014776,0.08449235
id23512,0.021648172,0.9520931,0.026258748
id20013,0.13283096,0.8492807,0.017888352
id07228,0.19102734,0.65163916,0.15733355
id01795,0.03650658,0.0040594153,0.95943403
id15328,0.7894372,0.0574182,0.15314467
id03893,0.6097668,0.21616507,0.17406815
id11267,0.21936437,0.7449814,0.035654224
id12517,0.12258929,0.29377875,0.583632
id26010,0.15368,0.8176714,0.0286486
id08938,0.83549297,0.034557924,0.12994917
id24708,0.8591962,0.1371108,0.003693013
id12267,0.6251823,0.0760728,0.29874495
id01287,0.5587729,0.056152977,0.38507414
id08457,0.74965525,0.026499175,0.22384557
id21370,0.068435065,0.029842421,0.90172255
id12711,0.03351743,0.9303441,0.036138464
id26129,0.0055548158,0.99309003,0.0013551782
id17727,0.004309699,0.9932178,0.0024724815
id06149,0.15356004,0.072695516,0.77374446
id03189,0.17345738,0.7730998,0.05344288
id11069,0.7150908,0.1663976,0.11851157
id02061,0.20335588,0.33048326,0.46616092
id25096,0.94960564,0.027065562,0.023328822
id22294,0.98341835,0.0066298107,0.009951889
id04560,0.091524124,0.86112046,0.04735546
id17880,0.85710335,0.01909182,0.12380487
id08185,0.6167402,0.21648096,0.16677888
id21426,0.08552296,0.42310575,0.49137133
id05738,0.7948279,0.16719815,0.037974056
id18507,0.9392555,0.033551864,0.027192717
id14984,0.55425614,0.33293056,0.11281328
id27740,0.057589494,0.86598647,0.07642408
id27353,0.0037606743,0.047694966,0.9485444
id24998,0.07349546,0.81157935,0.114925236
id16514,0.44452518,0.2837801,0.27169478
id21228,0.9923429,0.0013595531,0.0062976205
id03198,0.3144259,0.5439341,0.14164
id11907,0.85615396,0.0213775,0.12246856
id11106,0.91001487,0.04822621,0.041758955
id01470,0.34518185,0.2277043,0.4271139
id17231,0.062822744,0.08230242,0.85487485
id14662,0.23958962,0.7074877,0.05292274
id09609,0.9653317,0.019169012,0.0154992845
id20371,0.28888637,0.62957543,0.08153823
id03015,0.89792573,0.086348176,0.015726155
id06635,0.42077768,0.077062234,0.50216013
id03494,0.7150337,0.23654275,0.048423573
id22278,0.9758118,0.009857812,0.014330441
id07702,0.6425099,0.21858557,0.13890459
id25761,0.9659075,0.019739833,0.014352667
id19954,0.5919105,0.14977281,0.25831673
id21172,0.016644344,0.003860676,0.979495
id19439,0.8320887,0.033969313,0.13394198
id09157,0.17298636,0.665249,0.16176471
id17750,0.74859893,0.0360424,0.2153587
id06002,0.0056817248,0.98787093,0.0064472947
id08099,0.6553645,0.2620397,0.082595855
id12585,0.471788,0.4961682,0.0320438
id11768,0.73580974,0.16647226,0.097717986
id08292,0.017683204,0.9315828,0.05073407
id13402,0.6652062,0.280526,0.05426779
id06226,0.018045358,0.95917815,0.022776533
id10837,0.19095653,0.020925127,0.78811836
id06334,0.99857736,0.0006331889,0.0007894491
id07453,0.3014245,0.66431606,0.034259498
id21217,0.29897767,0.03427114,0.66675127
id27709,0.9629308,0.0007263244,0.03634292
id26862,0.46419406,0.3936465,0.1421595
id24721,0.22683026,0.36692312,0.40624666
id13115,0.55971986,0.07288964,0.3673905
id19218,0.40523946,0.122806095,0.4719545
id15472,0.53460073,0.011952982,0.4534463
id17366,0.78380334,0.19626682,0.019929845
id03330,0.018928593,0.97604454,0.0050268928
id23423,0.57473063,0.34715202,0.07811744
id19762,0.020839328,0.17600034,0.8031604
id20257,0.60795075,0.3518724,0.040176887
id13153,0.00043412027,0.00017916424,0.9993868
id23323,0.19621167,0.08068378,0.7231046
id04881,0.86937785,0.0614125,0.0692097
id14014,0.6048193,0.35083643,0.04434433
id01206,0.3857347,0.23914027,0.37512505
id07176,0.2456372,0.30048934,0.4538735
id26029,0.9569005,0.009350635,0.033748943
id19604,0.96529156,0.0064379056,0.028270565
id16490,0.07046791,0.0016947922,0.9278373
id06291,0.7515852,0.22015288,0.028261982
id02676,0.7979109,0.13619111,0.06589796
id04121,0.9146702,0.027295811,0.05803401
id27429,0.016557008,0.9676396,0.015803408
id12343,0.12600929,0.33624393,0.53774685
id24289,0.87687325,0.007661504,0.11546526
id25273,0.53749835,0.08457285,0.37792885
id15754,0.54935914,0.28736997,0.16327092
id23754,0.112106904,0.8004954,0.08739783
id06844,0.9440735,0.011542059,0.044384435
id00437,0.2567229,0.5955525,0.14772467
id03317,0.116383836,0.8226263,0.060989924
id05078,0.09551972,0.61840034,0.28607997
id25882,0.7208426,0.2297824,0.049375042
id24651,0.6030063,0.20180267,0.19519106
id03215,0.37099487,0.54558563,0.08341952
id02674,0.0615872,0.85018265,0.08823018
id27350,0.12039435,0.007871435,0.87173426
id15367,0.49987507,0.4468634,0.053261567
id18036,0.029523637,0.96100336,0.00947302
id11767,0.007519826,0.01801238,0.9744679
id10487,0.101936504,0.16431892,0.7337446
id05247,0.039274346,0.85556936,0.10515631
id10821,0.8370503,0.103012644,0.059937097
id25691,0.30868697,0.65896213,0.03235089
id01580,0.7884647,0.06366685,0.14786842
id00038,0.07983313,0.04820236,0.8719646
id20144,0.09502211,0.40551633,0.4994616
id18310,0.0024753725,0.0037436178,0.99378103
id21983,0.51506096,0.30725148,0.1776876
id00029,0.071824834,0.04437254,0.8838027
id27968,0.039753694,0.035956237,0.92429006
id27096,0.015149124,0.027013563,0.95783734
id13788,0.6322751,0.021408204,0.34631678
id21650,0.70420057,0.010484998,0.2853145
id23218,0.7150129,0.14780073,0.13718645
id24791,0.93120563,0.0072295284,0.06156484
id08947,0.11527002,0.008664258,0.8760658
id18456,0.9415229,0.021379095,0.037098095
id16101,0.6047184,0.19331577,0.2019659
id22635,0.63764966,0.06440654,0.2979439
id21641,0.13834018,0.8140105,0.047649384
id25839,0.25191236,0.06200206,0.6860856
id06280,0.008647458,0.020033794,0.9713187
id23001,0.9196565,0.07278524,0.0075582503
id10875,0.028283002,0.22718121,0.7445358
id27389,0.85553443,0.10194109,0.042524565
id17917,0.13422087,0.005094773,0.8606844
id21477,0.60239345,0.27187085,0.1257357
id16461,0.81825256,0.102761224,0.078986175
id24571,0.6410743,0.12669039,0.2322354
id26535,0.0042098938,0.062440783,0.9333494
id04749,0.8728773,0.0853669,0.041755855
id10311,0.22096798,0.57913446,0.19989766
id16742,0.7823958,0.119015075,0.0985892
id21402,0.95626754,0.015561858,0.028170643
id21314,0.50730884,0.12451303,0.3681782
id09755,0.0018964008,0.9876686,0.01043512
id25072,0.0036051907,0.06841651,0.92797834
id17646,0.94958276,0.036225893,0.01419137
id13493,0.020563006,0.9734361,0.006000914
id12503,0.025809767,0.0007065807,0.9734837
id08571,0.9930177,0.003538571,0.003443749
id23780,0.14417891,0.02489098,0.8309302
id14223,0.73463744,0.05164407,0.21371855
id10243,0.7850569,0.03721031,0.17773286
id25100,0.87083983,0.027180765,0.101979375
id19213,0.22017686,0.013731785,0.76609135
id15461,0.957,0.01953552,0.023464493
id14092,0.60875344,0.27775177,0.1134948
id06652,0.35486597,0.10613355,0.5390005
id16887,0.5147556,0.16898741,0.31625706
id25888,0.47308698,0.07961824,0.44729486
id05120,0.018854817,0.97555935,0.0055858223
id22394,0.47635055,0.23514336,0.2885061
id27767,0.9001045,0.035384886,0.06451059
id13059,0.4721247,0.2697335,0.25814185
id11687,0.17829928,0.29560894,0.5260918
id01827,0.8283434,0.027892154,0.1437645
id24635,0.15409128,0.72151935,0.124389425
id07901,0.21080114,0.7683234,0.020875508
id02482,0.6088223,0.14209577,0.24908197
id22261,0.27152342,0.033395436,0.6950812
id00130,0.04087562,0.8843143,0.0748101
id14199,0.7802601,0.12168096,0.09805898
id27614,0.11317401,0.003990456,0.88283557
id15508,0.0994123,0.8845463,0.016041394
id22207,0.26553336,0.40495616,0.32951057
id14300,0.896335,0.020532735,0.0831323
id11137,0.7460154,0.10258795,0.15139669
id01245,0.27224064,0.6631303,0.06462915
id00075,0.7384344,0.1487775,0.11278821
id16142,0.5696042,0.17747349,0.25292236
id02122,0.96152323,0.019355116,0.019121714
id21424,0.49472183,0.024960324,0.48031792
id00704,0.04161883,0.010896523,0.94748473
id06567,0.99661124,0.0027996998,0.00058910553
id16984,0.34682745,0.10959789,0.5435747
id00636,0.053028133,0.0026968555,0.944275
id06598,0.5172003,0.33385587,0.14894389
id05642,0.0097983815,0.002228696,0.987973
id11250,0.21784858,0.012828864,0.76932263
id27859,0.90615153,0.01914881,0.074699774
id19220,0.0013915503,0.98927426,0.009334238
id02313,0.13851953,0.1722438,0.6892367
id16222,0.7749363,0.11981563,0.10524812
id05361,0.94421387,0.034402702,0.021383451
id19101,0.53251827,0.24264993,0.22483188
id17287,0.24308147,0.055131093,0.7017875
id00647,0.8960551,0.07713964,0.02680533
id09918,0.013636481,0.9790964,0.0072671473
id20037,0.9213295,0.018094406,0.060576186
id21950,0.9904023,0.00653701,0.0030607667
id16581,0.01551079,0.97145975,0.013029516
id05796,0.64329964,0.24918956,0.1075109
id23993,0.970039,0.025752462,0.0042085364
id19965,0.040457092,0.9345863,0.024956642
id17968,0.82156163,0.0050364183,0.17340201
id04900,0.005826241,0.0031284376,0.99104536
id02896,0.28903785,0.5992136,0.11174862
id11185,0.35299987,0.05137454,0.59562564
id18335,0.2125487,0.52093387,0.2665174
id22123,0.5785365,0.10938573,0.31207782
id03962,0.45647746,0.03560462,0.507918
id26262,0.66014147,0.33245975,0.0073988345
id04568,0.1697387,0.15478294,0.67547834
id03676,0.13760957,0.6281285,0.23426199
id12865,0.9395024,0.03875606,0.02174159
id26509,0.13306618,0.07295287,0.79398096
id04588,0.017141275,0.9771346,0.005724202
id10310,0.35772386,0.11832897,0.52394724
id08658,0.044476487,0.2682804,0.6872431
id12935,0.5363129,0.23383349,0.22985367
id16271,0.05774637,0.13494045,0.8073132
id04398,0.0065070996,0.0002379413,0.993255
id07687,0.6668328,0.1408622,0.19230501
id19895,0.31454474,0.32159474,0.36386058
id25890,0.0013025131,0.99774206,0.0009554886
id12833,0.78353876,0.19299224,0.023469012
id14745,0.25791973,0.040198643,0.70188165
id02261,0.7922884,0.19180085,0.015910776
id18468,0.029876195,0.036391344,0.93373245
id05800,0.3841526,0.58555025,0.030297177
id19847,0.8953215,0.09382494,0.0108536
id00908,0.58943945,0.12249725,0.28806338
id17658,0.8761512,0.002057959,0.12179084
id26169,0.032934554,0.086185984,0.8808795
id00989,0.34404498,0.085914314,0.5700407
id24671,0.13363089,0.39499146,0.47137767
id02839,0.118899874,0.6966337,0.18446645
id13288,0.06258552,0.9148712,0.02254337
id14554,0.26534295,0.016459113,0.718198
id17301,0.7067723,0.070867255,0.22236046
id25475,0.05867921,0.024303604,0.9170172
id12775,0.5472166,0.17733452,0.27544892
id02006,0.25328574,0.07353907,0.6731752
id24774,0.642493,0.10140678,0.25610024
id19583,0.22195475,0.65657175,0.12147356
id13050,0.37094975,0.46346828,0.165582
id01195,0.09404696,0.50045156,0.40550157
id04709,0.19214742,0.76899,0.038862597
id16225,0.035754047,0.012961687,0.9512843
id26547,0.021768019,0.859185,0.11904699
id09493,0.48173857,0.30578515,0.21247631
id05500,0.05693703,0.06856454,0.8744985
id09716,0.8776433,0.048530735,0.07382603
id04674,0.14785817,0.6128341,0.23930776
id04786,0.540788,0.39160597,0.06760611
id24225,0.0016796719,0.98554206,0.012778376
id20806,0.0333047,0.02467129,0.942024
id04665,0.9361061,0.03666064,0.027233265
id25858,0.51534593,0.43218583,0.05246833
id06170,0.15521795,0.69523007,0.14955205
id04108,0.7085042,0.018332496,0.27316332
id02723,0.42041716,0.037278604,0.5423043
id13948,0.9887432,0.0046434067,0.006613447
id02549,0.079720356,0.021525111,0.8987546
id19650,0.44055045,0.4040057,0.15544386
id11101,0.16109867,0.77934957,0.059551805
id19731,0.8240591,0.031103011,0.14483792
id18580,0.93991303,0.05590087,0.0041861725
id07029,0.5093799,0.2030473,0.28757283
id10806,0.030380718,0.9408407,0.028778538
id20114,0.5010395,0.1198934,0.37906712
id08648,0.074487165,0.9215106,0.00400231
id15917,0.839947,0.094676495,0.06537655
id02277,0.48843092,0.13650568,0.37506345
id06416,0.29384473,0.6692381,0.036917247
id12459,0.56129503,0.1071783,0.3315267
id24719,0.12465538,0.8429067,0.03243796
id26733,0.9471408,0.042006403,0.010852827
id16047,0.47641528,0.073357865,0.4502269
id04086,0.1371853,0.7324652,0.1303495
id24652,0.3711373,0.16740598,0.46145678
id08029,0.01284573,0.9656068,0.021547511
id04054,0.057897218,0.05081407,0.89128876
id27886,0.1401369,0.68483686,0.17502627
id10843,0.04819268,0.9223702,0.029437145
id01659,0.5232377,0.30425027,0.17251205
id01273,0.22202106,0.7191994,0.05877953
id21119,0.9649964,0.017689984,0.01731368
id09061,0.062078774,0.001327692,0.9365936
id03737,0.17723905,0.038402095,0.78435886
id07212,0.8165454,0.017904859,0.16554973
id11792,0.041579746,0.91394806,0.044472225
id26740,0.0019413268,0.9828893,0.0151694035
id06328,0.22672284,0.7594317,0.013845491
id07491,0.9443418,0.0155152865,0.04014299
id02324,0.0707551,0.47834247,0.45090252
id13913,0.6886643,0.17982405,0.1315117
id08682,0.201511,0.70470333,0.09378572
id21395,0.36966676,0.5124398,0.117893554
id19887,0.0023357698,0.0055904244,0.99207383
id18703,0.018700454,0.9224074,0.058892183
id01719,0.5249062,0.23239855,0.24269526
id22215,0.59496236,0.31547552,0.089562126
id13652,0.019553326,0.68112415,0.29932258
id13793,0.7123177,0.13427451,0.15340783
id23287,0.21329512,0.6613757,0.12532918
id11117,0.05344246,0.006537746,0.94001985
id02269,0.29323494,0.6990231,0.0077420007
id13250,0.6612291,0.28698844,0.051782556
id03236,0.97553796,0.0076961652,0.016765919
id01853,0.026178494,0.009278045,0.96454346
id05869,0.75875956,0.21018884,0.031051636
id11168,0.0307263,0.2475824,0.7216913
id15308,0.48461723,0.022664702,0.4927181
id26348,0.52581304,0.022521978,0.451665
id05314,0.122786656,0.07693226,0.80028117
id23327,0.20936033,0.041015785,0.7496239
id21536,0.6461116,0.22008327,0.13380517
id27315,0.06070886,0.114167795,0.82512337
id10992,0.9438954,0.007596737,0.0485079
id17648,0.80822647,0.16823143,0.023542196
id19047,0.015763689,0.95108646,0.03314991
id23838,0.88933396,0.031829968,0.0788361
id23055,0.59041613,0.067938,0.34164593
id25133,0.24033223,0.6780721,0.08159572
id26017,0.034181226,0.0094853155,0.9563335
id12114,0.23145282,0.68884015,0.07970705
id23760,0.058213454,0.022525249,0.91926134
id01690,0.010129931,0.0006083906,0.98926175
id27330,0.01712235,0.9593124,0.023565317
id18152,0.9497597,0.023347517,0.026892792
id26642,0.04439506,0.081026286,0.8745787
id01532,0.35761192,0.6261151,0.016273
id02036,0.120756246,0.45116007,0.42808372
id06962,0.00641705,0.026339993,0.96724296
id17472,0.13232316,0.7307478,0.13692908
id26329,0.19680816,0.659482,0.14370991
id14196,0.3987991,0.43200216,0.16919886
id13667,0.3849017,0.17812744,0.4369709
id16444,0.021887992,0.94058096,0.037531007
id05087,0.21348289,0.011253207,0.7752639
id02140,0.8125843,0.08325742,0.10415828
id16166,0.69063175,0.03325226,0.276116
id09515,0.8613198,0.12014609,0.018534105
id25056,0.07109275,0.16418533,0.764722
id13639,0.59182,0.31406438,0.0941156
id22736,0.9848646,0.004278534,0.010856958
id12224,0.60811824,0.0065669455,0.38531488
id22380,0.6173471,0.3292387,0.0534142
id22403,0.2576531,0.20541447,0.5369325
id06841,0.23654994,0.019803835,0.74364626
id10998,0.024836123,0.9730588,0.002105051
id15619,0.56838894,0.12249506,0.309116
id23110,0.025146697,0.46102595,0.5138274
id18158,0.2059351,0.6604997,0.13356522
id12546,0.017030317,0.0007612591,0.9822085
id00404,0.0014801265,0.0010761674,0.9974438
id23131,0.7780679,0.074844494,0.14708766
id20575,0.7168455,0.24832171,0.034832753
id06107,0.25901642,0.42188475,0.3190989
id19676,0.045147575,0.34289968,0.6119528
id25733,0.14322689,0.09332763,0.7634455
id02942,0.018321576,0.96922195,0.012456537
id13401,0.35334492,0.43861237,0.20804271
id20869,0.1625203,0.7562013,0.08127844
id04103,0.93290937,0.02800781,0.039082825
id22433,0.835645,0.013812909,0.1505421
id18167,0.8639679,0.054372057,0.08166003
id23598,0.5299414,0.2456896,0.22436908
id02514,0.8824247,0.040233873,0.0773415
id11365,0.011188056,0.0032330847,0.9855789
id08420,0.82911897,0.02101558,0.14986551
id11678,0.052801207,0.015139354,0.9320595
id09357,0.06944615,0.91446817,0.016085703
id15445,0.16987531,0.70237625,0.12774849
id24490,0.01778103,0.006705649,0.97551334
id04408,0.3975367,0.004379018,0.59808433
id24371,0.97845745,0.009133179,0.012409442
id03266,0.89306724,0.034292288,0.07264052
id22578,0.41562125,0.12158638,0.4627924
id11215,0.050941378,0.93612266,0.012936076
id09154,0.35984164,0.17362243,0.46653593
id24358,0.6817689,0.031757895,0.28647327
id00238,0.5377303,0.13267696,0.32959285
id13819,0.826831,0.13908783,0.03408119
id20329,0.011282214,0.00062921416,0.9880886
id22587,0.895648,0.06753345,0.03681858
id20515,0.39203474,0.5244112,0.08355412
id16383,0.23155892,0.0205768,0.7478643
id09783,0.9651977,0.016623106,0.018179256
id09112,0.028505268,0.15768468,0.8138101
id22058,0.72062856,0.118952766,0.16041866
id04617,0.72803557,0.023080124,0.24888435
id25536,0.016897412,0.9780209,0.0050817244
id11328,0.82747984,0.081256986,0.091263145
id17566,0.082502365,0.05696863,0.860529
id10719,0.00035769033,0.98910975,0.01053258
id27771,0.1373043,0.01866101,0.8440347
id18280,0.0019789943,0.022749517,0.9752716
id25352,0.21256956,0.049076233,0.7383542
id14527,0.014771394,0.06512952,0.92009914
id22085,0.61542535,0.3681575,0.01641719
id17493,0.737535,0.012448385,0.2500167
id01033,0.08396495,0.88405734,0.031977728
id10901,0.9058068,0.048724215,0.045469027
id16475,0.03298424,0.10757224,0.85944355
id03207,0.16628769,0.010811437,0.8229009
id16945,0.9490084,0.015834998,0.035156604
id05462,0.66557556,0.104065426,0.23035905
id09259,0.97465956,0.016240355,0.009100042
id15346,0.36170793,0.40737844,0.23091368
id17039,0.9683205,0.024607921,0.007071636
id20298,0.13062915,0.36459225,0.5047786
id13643,0.046269257,0.011285485,0.9424453
id06487,0.8964335,0.051928207,0.051638383
id17671,0.07937839,0.9178732,0.0027484181
id08624,0.011450671,0.0013229898,0.98722637
id19667,0.0007223871,0.9977238,0.0015538223
id08254,0.31471017,0.619195,0.0660949
id19059,0.17236602,0.018654946,0.80897903
id10621,0.4070988,0.5675794,0.025321886
id18826,0.93596613,0.04888946,0.015144461
id04091,0.25060618,0.5419222,0.20747161
id26390,0.38379502,0.057411067,0.5587939
id01624,0.70313025,0.057793856,0.23907594
id00516,0.097661115,0.026015818,0.8763231
id01841,0.027343962,0.005998468,0.9666576
id01311,0.047147967,0.93049514,0.022356942
id19189,0.20656243,0.27708185,0.51635575
id25686,0.28672215,0.5189732,0.19430467
id06344,0.05181295,0.0008543432,0.94733274
id18096,0.8609266,0.077643976,0.061429452
id06061,0.7218047,0.22434673,0.053848647
id26260,0.13284008,0.7233496,0.14381044
id26706,0.2898006,0.70379674,0.006402728
id24333,0.05217195,0.07108318,0.87674487
id19947,0.83445895,0.03401126,0.1315298
id00464,0.027227513,0.007030895,0.9657417
id21038,0.12425329,0.8297541,0.045992628
id26481,0.9591316,0.004335577,0.036532827
id15755,0.26664305,0.5475203,0.1858367
id14150,0.08679231,0.8200326,0.09317511
id15318,0.008929844,0.010333598,0.9807366
id04098,0.86591786,0.053985447,0.08009671
id00152,0.033372547,0.5317148,0.43491274
id21421,0.5459497,0.05531766,0.39873266
id02224,0.79272515,0.013782923,0.19349201
id26460,0.7344279,0.11639736,0.14917475
id15767,0.5786787,0.040930703,0.38039058
id04757,0.08080678,0.79703647,0.122156814
id01738,0.71861136,0.13128844,0.15010029
id23588,0.13998991,0.802966,0.057044137
id13254,0.40069586,0.1852006,0.41410357
id07726,0.8809096,0.011134604,0.1079558
id14294,0.002381848,0.0038712248,0.993747
id14426,0.060223535,0.90304315,0.036733374
id25643,0.49958277,0.30117708,0.19924024
id10456,0.9530016,0.00974798,0.03725046
id19581,0.06469159,0.86557645,0.06973201
id19011,0.4824466,0.5004577,0.017095659
id07776,0.91404736,0.048135854,0.0378168
id27339,0.47154993,0.026068226,0.50238186
id26444,0.9640379,0.013670055,0.022292055
id01135,0.41130334,0.3450663,0.24363035
id24550,0.2914302,0.2926786,0.41589126
id24610,0.09621223,0.032050766,0.87173706
id06194,0.100529015,0.23822556,0.66124547
id23413,0.052389916,0.89699185,0.05061827
id00830,0.0053020567,0.99009806,0.00459991
id08615,0.9936874,0.002575788,0.003736867
id18375,0.073754236,0.79880786,0.12743795
id22922,0.31265497,0.030033,0.65731204
id11901,0.40870106,0.53616345,0.05513548
id14922,0.9861928,0.011564461,0.0022426725
id23048,0.0021993504,0.99753606,0.0002646325
id27924,0.886004,0.07033709,0.043658886
id01756,0.94310504,0.013157853,0.043737095
id15669,0.043027136,0.014905537,0.9420673
id06794,0.95574856,0.019717272,0.024534225
id17479,0.9417126,0.01759279,0.04069458
id17557,0.28505224,0.60591185,0.109036006
id18438,0.11565109,0.020460881,0.863888
id14157,0.9490379,0.03671417,0.01424795
id01285,0.34645048,0.09613163,0.5574179
id27765,0.71419215,0.17878342,0.10702452
id23106,0.77179277,0.12032521,0.10788204
id18204,0.06298943,0.07152492,0.86548567
id08699,0.95656645,0.0004276845,0.0430059
id09303,0.88693464,0.007947827,0.10511761
id21130,0.08144569,0.21598953,0.70256484
id21965,0.059583407,0.89897954,0.041437045
id17097,0.997653,0.0007698904,0.0015771306
id16942,0.21669434,0.4776063,0.30569938
id09900,0.18385051,0.046910565,0.76923895
id11001,0.015702106,0.020586317,0.9637116
id08370,0.39549786,0.4537052,0.15079702
id24650,0.0035683825,0.99540377,0.0010278614
id15006,0.8505994,0.07273667,0.07666394
id00707,0.2821635,0.015267875,0.70256865
id22725,0.9859482,0.008999004,0.0050528175
id00179,0.8204327,0.07578967,0.10377762
id09473,0.05423649,0.23226261,0.713501
id18110,0.020342521,0.048450112,0.9312074
id11535,0.3720057,0.5999191,0.028075233
id25346,0.10482909,0.88189054,0.013280386
id06281,0.33112732,0.55188155,0.11699111
id23469,0.21619876,0.0113087725,0.7724925
id20400,0.80316114,0.024471654,0.17236729
id14443,0.02923853,0.9470031,0.023758393
id26910,0.07139356,0.12046826,0.80813825
id21879,0.053498916,0.45634812,0.49015298
id09304,0.25290945,0.090826906,0.6562637
id14956,0.12594938,0.63648725,0.23756349
id05611,0.048678957,0.92834044,0.022980666
id10835,0.81989163,0.08266486,0.097443566
id19095,0.029744815,0.95571375,0.014541451
id12421,0.022277843,0.014961792,0.96276045
id02314,0.2622513,0.4757716,0.2619771
id08431,0.12218532,0.68857145,0.18924326
id27044,0.19085182,0.51968324,0.28946492
id19580,0.8800247,0.085574165,0.034401134
id26277,0.9708384,0.00969359,0.019467924
id02710,0.6177579,0.314767,0.06747516
id01576,0.0071691144,0.02011383,0.97271705
id12718,0.027016621,0.02189543,0.95108795
id19369,0.9873087,0.008286213,0.004405136
id25250,0.30743188,0.2958151,0.39675307
id00669,0.17873204,0.8094097,0.011858324
id11930,0.7938347,0.1674504,0.038714997
id12272,0.9677303,0.018134965,0.014134791
id24925,0.8933255,0.026148211,0.08052631
id18975,0.14657027,0.3608505,0.49257925
id18061,0.72137606,0.08295702,0.19566697
id01423,0.080196634,0.21093695,0.7088665
id19851,0.10844832,0.8639546,0.02759711
id23732,0.02947798,0.9251064,0.045415662
id21012,0.8677032,0.10536033,0.02693655
id03356,0.99680984,0.0009533959,0.0022367896
id02344,0.013437778,0.9768896,0.009672646
id05697,0.58210933,0.40374926,0.0141414665
id08421,0.2260322,0.045849107,0.7281187
id12637,0.91391623,0.051123034,0.03496083
id11086,0.87686205,0.0920306,0.031107433
id20764,0.48209164,0.4190917,0.09881665
id09446,0.97219056,0.009418927,0.01839057
id20671,0.028002616,0.97140265,0.0005947836
id05631,0.22006065,0.18139021,0.59854925
id11881,0.061925597,0.9367192,0.0013552164
id23195,0.11103685,0.031416938,0.8575462
id04697,0.27780932,0.28123868,0.440952
id20911,0.6293151,0.12924603,0.24143896
id07382,0.027123263,0.0060050124,0.96687174
id26626,0.004435017,0.82263327,0.17293175
id14754,0.94079065,0.03946816,0.019741248
id18475,0.70415866,0.11810138,0.17774004
id20662,0.949468,0.04480818,0.005723866
id11349,0.19423813,0.7854247,0.020337189
id14155,0.2515813,0.7178066,0.030612174
id26528,0.84664065,0.12680472,0.026554683
id25991,0.70250505,0.27662817,0.020866834
id18021,0.042391367,0.9282748,0.029333845
id15843,0.20731963,0.7892928,0.0033876256
id01345,0.40327623,0.07024146,0.52648234
id27644,0.046073,0.8669349,0.086992115
id27403,0.003815439,0.9820386,0.014145982
id05217,0.11267903,0.01051122,0.8768097
id14531,0.044387322,0.074885316,0.8807274
id00297,0.017380526,0.11596534,0.86665416
id03538,0.09295605,0.017884769,0.88915926
id23554,0.004158061,0.006567164,0.9892748
id21447,0.8343235,0.0011430853,0.1645334
id15494,0.06784549,0.9117471,0.020407448
id06902,0.6566573,0.313138,0.030204754
id24335,0.13515233,0.76598,0.0988677
id23544,0.02199591,0.9658333,0.012170775
id03134,0.0972655,0.1804547,0.7222798
id02904,0.14272676,0.027968273,0.829305
id12575,0.8101454,0.16762677,0.022227844
id04742,0.25348043,0.11301686,0.6335027
id02900,0.8159056,0.029253753,0.1548407
id01391,0.23300034,0.119968936,0.6470308
id18983,0.38587275,0.010809084,0.60331815
id11072,0.034456,0.9638144,0.001729652
id27864,0.23188503,0.6971935,0.07092156
id15348,0.9075892,0.024313211,0.06809763
id05482,0.101949416,0.7783748,0.11967581
id21887,0.90896577,0.030795353,0.060238935
id22388,0.4406844,0.03697533,0.5223403
id13566,0.4087356,0.54747987,0.043784592
id07632,0.23707554,0.47377527,0.28914922
